"","X","court_index_number","docket_number","eviction_address","eviction_apartment_number","executed_date","marshal_first_name","marshal_last_name","residential_commercial","borough","eviction_postcode","ejectment","eviction_legal_possession","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","year"
"498",32562,"313770/23",1244,"666 WATER STREET","02C","2024-03-11","Charles","Kemp","Residential","MANHATTAN",10002,"Not an Ejectment","Eviction",40.711468,-73.98168,3,2,202,1083388,1002600075,"Lower East Side",2024
"499",32621,"11935/17",12504,"108-32 159TH STREET","02C","2018-06-04","Edward","Guida","Residential","QUEENS",11433,"Not an Ejectment","Eviction",40.694725,-73.793586,12,28,254,4457470,4101460051,"South Jamaica",2018
"500",32646,"19257/17",158428,"207 KINGSBOROUGH 2ND WALK","04F","2019-12-02","Ronald","Pazant","Residential","BROOKLYN",11233,"Not an Ejectment","Eviction",40.676151,-73.926595,8,41,307,3324602,3013440001,"Crown Heights North",2019
"501",32926,"809185/17",347897,"950 UNION AVENUE","2B","2019-06-07","Thomas","Bia","Residential","BRONX",10459,"Not an Ejectment","Eviction",40.822812,-73.901821,3,17,12901,2005015,2026780001,"Longwood",2019
"502",32976,"211444/17",111689,"505 EAST 120TH ST","05A","2018-03-30","Maxine","Chevlowe","Residential","MANHATTAN",10035,"Not an Ejectment","Eviction",40.797582,-73.931095,11,8,192,1081286,1018080001,"East Harlem North",2018
"503",32987,"23875/18",62393,"472 MARCY AVENUE","03A","2019-08-30","Howard","Schain","Residential","BROOKLYN",11206,"Not an Ejectment","Eviction",40.698852,-73.949914,3,36,255,3325585,3017190001,"Bedford",2019
"504",33012,"18681/17*",61843,"484 MARCY AVENUE","05C","2019-08-30","Howard","Schain","Residential","BROOKLYN",11206,"Not an Ejectment","Eviction",40.698298,-73.949796,3,36,255,3325586,3017190001,"Bedford",2019
"505",33034,"314811/22",29239,"1498 ST. MARKS AVENUE","2ND FLOOR","2023-01-06","Edward","Guida","Residential","BROOKLYN",11233,"Not an Ejectment","Eviction",40.673453,-73.918044,16,41,363,3394215,3014580113,"Ocean Hill",2023
"506",33122,"10978/17",201999,"71-15 BEACH CHANNEL DRIVE","02D","2017-11-13","Richard","Capuano","Residential","QUEENS",11692,"Not an Ejectment","Eviction",40.592035,-73.800011,14,31,954,4303321,4160830037,"Hammels-Arverne-Edgemere",2017
"507",33124,"20143/16",4938,"2304 WEST 8TH STREET","01E","2017-04-05","Jeffrey","Rose","Residential","BROOKLYN",11223,"Not an Ejectment","Eviction",40.591872,-73.978407,13,47,382,3322180,3071400016,"Gravesend",2017
"508",33181,"13410/15",199994,"453 BEACH 40TH ST","11H","2017-05-31","Richard","Capuano","Residential","QUEENS",11691,"Not an Ejectment","Eviction",40.59648,-73.772479,14,31,97203,4529514,4159600060,"Hammels-Arverne-Edgemere",2017
"509",33294,"18670/18",34251,"2660 8TH AVENUE","10G","2019-04-29","Bruce","Kemp","Residential","MANHATTAN",10030,"Not an Ejectment","Eviction",40.820469,-73.943637,10,9,230,1086080,1020270001,"Central Harlem North-Polo Grounds",2019
"510",33310,"13898/17",113587,"189 ALLEN STREET","17F","2019-06-25","Maxine","Chevlowe","Residential","MANHATTAN",10002,"Not an Ejectment","Eviction",40.722133,-73.988964,3,1,3601,1005537,1004170001,"Chinatown",2019
"511",33325,"10828/17",69577,"1809 THIRD AVENUE","04E","2017-06-12","Henry","Daley","Residential","MANHATTAN",10029,"Not an Ejectment","Eviction",40.787957,-73.947298,11,8,164,1083464,1016490001,"East Harlem South",2017
"512",33407,"807844/12",84360,"840 ASTOR AVENUE","01C","2018-03-06","Darlene","Barone","Residential","BRONX",10467,"Not an Ejectment","Eviction",40.859634,-73.862449,11,13,328,2093361,2043490001,"Bronxdale",2018
"513",33542,"20502/16",5223,"105 AVENUE X","06G","2017-09-08","Jeffrey","Rose","Residential","BROOKLYN",11223,"Not an Ejectment","Eviction",40.589523,-73.979578,13,47,382,3322158,3071400016,"Gravesend",2017
"514",33549,"11438/16",4922,"360 DUMONT AVENUE","02B","2017-05-31","Jeffrey","Rose","Residential","BROOKLYN",11212,"Not an Ejectment","Eviction",40.664567,-73.906152,16,41,912,3326545,3035760001,"Brownsville",2017
"515",33864,"804465/19",355434,"635 EAST 158TH STREET","03A","2019-10-01","Thomas","Bia","Residential","BRONX",10456,"Not an Ejectment","Eviction",40.820183,-73.90844,1,17,75,2091328,2026260001,"Melrose South-Mott Haven North",2019
"516",33894,"304536/24",39933,"215 HOYT STREET","06B","2024-10-17","Edward","Guida","Residential","BROOKLYN",11217,"Not an Ejectment","Eviction",40.68378,-73.989663,6,33,71,3336071,3004040001,"DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill",2024
"517",33918,"010633/16",67440,"1077 CASTLETON AVE.","03E","2017-02-14","Steven","Powell","Residential","STATEN ISLAND",10310,"Not an Ejectment","Eviction",40.634451,-74.118543,1,49,13301,5095819,5001960001,"West New Brighton-New Brighton-St. George",2017
"518",33968,"15324/17",32929,"405 EAST 92ND STREET","23K","2018-08-07","Bruce","Kemp","Residential","MANHATTAN",10128,"Not an Ejectment","Eviction",40.780625,-73.946405,8,5,152,1085246,1015730020,"Yorkville",2018
"519",33991,"211195/16",66138,"1960 PARK AVE","14B","2017-03-21","Henry","Daley","Residential","MANHATTAN",10037,"Not an Ejectment","Eviction",40.809623,-73.935754,11,9,210,1081118,1017570020,"East Harlem North",2017
"520",34074,"17671/18",6706,"3058 WEST 24TH ST","11G","2019-06-14","Frank","Siracusa","Residential","BROOKLYN",11224,"Not an Ejectment","Eviction",40.572177,-73.99049,13,47,352,3322052,3070700001,"Seagate-Coney Island",2019
"521",34156,"B802016/18",392752,"1060 BEACH AVENUE","7E","2018-10-05","Richard","McCoy","Residential","BRONX",10472,"Not an Ejectment","Eviction",40.826865,-73.865194,9,18,44,2092807,2037300001,"Soundview-Bruckner",2018
"522",34279,"13689/16",84968,"888 PARK AVENUE","05D","2017-02-28","Robert","Solimine","Residential","BROOKLYN",11206,"Not an Ejectment","Eviction",40.698721,-73.939564,3,36,28502,3326366,3015800001,"Stuyvesant Heights",2017
"523",34302,"10864/17",201829,"35-06 21ST STREET","01H","2018-03-09","Richard","Capuano","Residential","QUEENS",11106,"Not an Ejectment","Eviction",40.761258,-73.935493,1,26,43,4430691,4003320002,"Queensbridge-Ravenswood-Long Island City",2018
"524",34510,"18496/17",112485,"415 WEST 25TH STREET","06F","2018-06-14","Maxine","Chevlowe","Residential","MANHATTAN",10001,"Not an Ejectment","Eviction",40.748049,-74.001036,4,3,93,1083580,1007230015,"Hudson Yards-Chelsea-Flatiron-Union Square",2018
"525",34737,"65281/17",335590,"106 FORT WASHINGTON AVENUE","5D","2017-11-16","Thomas","Bia","Residential","MANHATTAN",10032,"Not an Ejectment","Eviction",40.838858,-73.943579,12,7,245,1063370,1021370126,"Washington Heights South",2017
"526",34809,"13129/19",116926,"1350 FIFTH AVE","02B","2019-12-04","Maxine","Chevlowe","Residential","MANHATTAN",10026,"Not an Ejectment","Eviction",40.798456,-73.948088,10,9,186,1083309,1015960001,"Central Harlem South",2019
"527",34845,"15962/16",149528,"1200 SUTTER AVENUE","03E","2017-10-03","Ronald","Pazant","Residential","BROOKLYN",11208,"Not an Ejectment","Eviction",40.67251,-73.873671,5,42,1210,3337026,3042920061,"East New York",2017
"528",34863,"20513/18",156382,"365 FOUNTAIN AVENUE","07G","2019-09-19","Ronald","Pazant","Residential","BROOKLYN",11208,"Not an Ejectment","Eviction",40.670507,-73.874129,5,42,1210,3337025,3042920061,"East New York",2019
"529",34874,"13319/15",4361,"41-05 VERNON BLVD","05B","2017-02-15","Edward","Guida","Residential","QUEENS",11101,"Not an Ejectment","Eviction",40.755816,-73.947879,1,26,25,4433403,4004650001,"Queensbridge-Ravenswood-Long Island City",2017
"530",35248,"806944/2016",17832,"700 - MORRIS AVENUE","03H","2017-06-16","Charles","Marchisotto","Residential","BRONX",10451,"Not an Ejectment","Eviction",NA,NA,NA,NA,NA,NA,NA,"",2017
"531",35257,"10693/17",109126,"154 AVE D","04C","2017-06-05","Maxine","Chevlowe","Residential","MANHATTAN",10009,"Not an Ejectment","Eviction",40.725166,-73.97494,3,2,24,1077543,1003670001,"Lower East Side",2017
"532",35280,"13259/17",13912,"106-24 159TH STREET","1A","2018-11-14","Edward","Guida","Residential","QUEENS",11433,"Not an Ejectment","Eviction",40.697916,-73.795921,12,28,254,4440732,4101250033,"South Jamaica",2018
"533",35327,"800328/19",112363,"1420 BRONX RIVER AVE","09K","2019-09-06","Darlene","Barone","Residential","BRONX",10472,"Not an Ejectment","Eviction",40.834579,-73.879109,9,18,62,2092903,2038860002,"West Farms-Bronx River",2019
"534",35359,"804336/19",115084,"1435 HARROD AVENUE","02D","2019-11-21","Darlene","Barone","Residential","BRONX",10472,"Not an Ejectment","Eviction",40.834605,-73.87487,9,18,62,2092911,2038860002,"West Farms-Bronx River",2019
"535",35377,"11292/17",202852,"71-15 BEACH CHANNEL DRIVE","6Q","2018-05-25","Richard","Capuano","Residential","QUEENS",11692,"Not an Ejectment","Eviction",40.592035,-73.800011,14,31,954,4303321,4160830037,"Hammels-Arverne-Edgemere",2018
"536",35506,"300026/23",32633,"34 WEST 9TH STREET","03A","2023-12-04","Edward","Guida","Residential","BROOKLYN",11231,"Not an Ejectment","Eviction",40.676853,-74.005303,6,38,85,3332227,3005380001,"Carroll Gardens-Columbia Street-Red Hook",2023
"537",35539,"12677/17",13915,"109-10 160TH STREET","4C","2018-04-17","Edward","Guida","Residential","QUEENS",11433,"Not an Ejectment","Eviction",40.693775,-73.791891,12,28,260,4435245,4121480100,"South Jamaica",2018
"538",35616,"010412/16",67313,"778 HENDERSON AVE.","02H","2017-08-17","Steven","Powell","Residential","STATEN ISLAND",10310,"Not an Ejectment","Eviction",40.63688,-74.118046,1,49,13301,5095816,5001960001,"West New Brighton-New Brighton-St. George",2017
"539",35742,"14149/18",113945,"20 AVENUE D","06F","2019-01-17","Maxine","Chevlowe","Residential","MANHATTAN",10009,"Not an Ejectment","Eviction",40.720709,-73.978192,3,2,20,1078047,1003560001,"Lower East Side",2019
"540",35743,"10522/16",6644,"116-30 GUY R. BREWER BLVD","07C","2018-09-10","Edward","Guida","Residential","QUEENS",11434,"Not an Ejectment","Eviction",40.686109,-73.784108,12,28,278,4529903,4122350022,"Baisley Park",2018
"541",35784,"12957/17-2",207176,"65-42 PARSONS BLVD","03A","2019-08-28","Richard","Capuano","Residential","QUEENS",11365,"Not an Ejectment","Eviction",40.735254,-73.810601,8,24,122702,4455419,4067920030,"Pomonok-Flushing Heights-Hillcrest",2019
"542",35823,"13007/17",17678,"40-08 12TH STREET","4B","2018-09-26","Edward","Guida","Residential","QUEENS",11101,"Not an Ejectment","Eviction",40.755858,-73.943003,1,26,25,4595588,4004700200,"Queensbridge-Ravenswood-Long Island City",2018
"543",35870,"B809424/17",390905,"388 EAST 141ST  STREET","11C","2018-06-19","Richard","McCoy","Residential","BRONX",10454,"Not an Ejectment","Eviction",40.811292,-73.922115,1,8,39,2000644,2023030021,"Mott Haven-Port Morris",2018
"544",35880,"319827/23",64401,"252 OSBORN STREET","04H","2024-03-20","Howard","Schain","Residential","BROOKLYN",11212,"Not an Ejectment","Eviction",40.666792,-73.908143,16,41,912,3326511,3035440001,"Brownsville",2024
"545",35964,"801180/16",320809,"2070 CLINTON AVE","12J","2017-06-07","John","Villanueva","Residential","BRONX",10457,"Not an Ejectment","Eviction",40.847236,-73.888101,6,15,371,2012652,2030940014,"East Tremont",2017
"546",35987,"12821/15",31157,"72 BARUCH DRIVE","08C","2017-02-28","Bruce","Kemp","Residential","MANHATTAN",10002,"Not an Ejectment","Eviction",40.716902,-73.978212,3,2,1002,1078032,1003230001,"Lower East Side",2017
"547",36345,"19105/18",116178,"1115 FDR DR","09E","2019-07-23","Maxine","Chevlowe","Residential","MANHATTAN",10009,"Not an Ejectment","Eviction",40.725155,-73.972696,3,2,24,1077548,1003670001,"Lower East Side",2019
"548",36421,"16383/19",1182,"15 SAINT JAMES PLACE","02C","2024-02-02","Charles","Kemp","Residential","MANHATTAN",10038,"Not an Ejectment","Eviction",40.711571,-73.999903,3,1,25,1077418,1001110100,"Chinatown",2024
"549",36596,"14115/17",338743,"3563 BRONX WOOD AVENUE","1","2017-11-16","Thomas","Bia","Residential","BRONX",10467,"Not an Ejectment","Eviction",NA,NA,NA,NA,NA,NA,NA,"",2017
"550",36634,"20534/18",115601,"20 WEST 115TH STREET","04D","2019-07-10","Maxine","Chevlowe","Residential","MANHATTAN",10026,"Not an Ejectment","Eviction",40.800402,-73.948025,10,9,186,1083317,1015960001,"Central Harlem South",2019
"551",36707,"10331/17",75923,"197 GORDON ST.","7M","2019-02-08","Kenneth","Giachetta","Residential","STATEN ISLAND",10304,"Not an Ejectment","Eviction",40.622852,-74.082881,1,49,29,5157567,5005450100,"Stapleton-Rosebank",2019
"552",36777,"12107/18",351933,"865 AMSTERDAM AVENUE","13H","2019-03-18","Thomas","Bia","Residential","MANHATTAN",10025,"Not an Ejectment","Eviction",40.79804,-73.96744,7,7,189,1079408,1018550001,"Upper West Side",2019
"553",36795,"810203/2015",16150,"1228 - CLAY AVENUE","01A","2017-09-15","Charles","Marchisotto","Residential","BRONX",10456,"Not an Ejectment","Eviction",NA,NA,NA,NA,NA,NA,NA,"",2017
"554",36800,"10902/16",3021,"40-06 10TH STREET","02E","2017-05-10","Edward","Guida","Residential","QUEENS",11101,"Not an Ejectment","Eviction",40.756789,-73.944431,1,26,25,4433384,4004700100,"Queensbridge-Ravenswood-Long Island City",2017
"555",36830,"18875/16",4587,"2007 SURF AVENUE","#16D","2017-10-25","Frank","Siracusa","Residential","BROOKLYN",11224,"Not an Ejectment","Eviction",40.574792,-73.986991,13,47,326,3189556,3070590026,"Seagate-Coney Island",2017
"556",36889,"22371/15",19969,"5817 GLENWOOD ROAD","4A","2017-03-06","Gary","Rose","Residential","BROOKLYN",11234,"Not an Ejectment","Eviction",40.633639,-73.920175,18,45,94402,3331012,3079780001,"Flatlands",2017
"557",36957,"13947/16",8013,"40-02 10TH STREET","03C","2017-04-26","Edward","Guida","Residential","QUEENS",11101,"Not an Ejectment","Eviction",40.756824,-73.944392,1,26,25,4433380,4004700100,"Queensbridge-Ravenswood-Long Island City",2017
"558",37004,"021333/13",152267,"325 ROEBLING ST.","4E","2019-02-05","Ronald","Pazant","Residential","BROOKLYN",11211,"Not an Ejectment","Eviction",40.708208,-73.960999,1,33,525,3341975,3021400026,"North Side-South Side",2019
"559",37030,"313099/23",111469,"1420 AMSTERDAM AVE","05F","2023-12-08","Henry","Daley","Residential","MANHATTAN",10027,"Not an Ejectment","Eviction",40.815956,-73.9544,9,7,219,1084127,1019840001,"Manhattanville",2023
"560",37120,"11383/16",199877,"40-20 BEACH CHANNEL DRIVE","08C","2019-04-18","Richard","Capuano","Residential","QUEENS",11691,"Not an Ejectment","Eviction",40.595826,-73.772471,14,31,97203,4302142,4159600060,"Hammels-Arverne-Edgemere",2019
"561",37136,"13286/18",114136,"419 WEST 17TH ST","25A","2019-06-24","Maxine","Chevlowe","Residential","MANHATTAN",10011,"Not an Ejectment","Eviction",40.743202,-74.004746,4,3,83,1078419,1007150010,"Hudson Yards-Chelsea-Flatiron-Union Square",2019
"562",37205,"14240/17",66727,"380 WILLIAMS AVENUE","05A","2018-10-19","Justin","Grossman","Residential","BROOKLYN",11207,"Not an Ejectment","Eviction",40.666551,-73.898374,5,42,1134,3328048,3037840001,"East New York (Pennsylvania Ave)",2018
"563",37255,"22743/16",5316,"120 HUMBOLDT STREET","2E","2017-11-21","Frank","Siracusa","Residential","BROOKLYN",11206,"Not an Ejectment","Eviction",40.705301,-73.941138,1,34,493,3071361,3030810070,"Bushwick South",2017
"564",37386,"16627/16/1",85532,"401 MORGAN AVENUE","07H","2017-12-05","Robert","Solimine","Residential","BROOKLYN",11211,"Not an Ejectment","Eviction",40.717914,-73.936877,1,34,449,3332784,3028670001,"East Williamsburg",2017
"565",37730,"319858/23",64412,"294 OSBORN STREET","05B","2024-03-20","Howard","Schain","Residential","BROOKLYN",11212,"Not an Ejectment","Eviction",40.665032,-73.907709,16,41,912,3326525,3035610001,"Brownsville",2024
"566",37736,"14972/17",338046,"65 EAST 99TH STREET","5D","2018-07-12","Thomas","Bia","Residential","MANHATTAN",10029,"Not an Ejectment","Eviction",40.788974,-73.952259,11,8,168,1082313,1016050024,"East Harlem South",2018
"567",37752,"13397/19",87116,"2950 WEST 35TH STREET","433","2019-11-19","Robert","Solimine","Residential","BROOKLYN",11224,"Not an Ejectment","Eviction",40.573838,-74.000493,13,47,342,3189511,3070460022,"Seagate-Coney Island",2019
"568",37762,"308021/23",111406,"2453 ADAM CLAYTON POWELL BLVD.","04D","2024-08-01","Henry","Daley","Residential","MANHATTAN",10030,"Not an Ejectment","Eviction",40.820127,-73.940166,10,9,232,1060126,1020110061,"Central Harlem North-Polo Grounds",2024
"569",37771,"324758/23",6854,"1257 LORING AVE","06J","2024-06-05","Jeffrey","Rose","Residential","BROOKLYN",11208,"Not an Ejectment","Eviction",40.667346,-73.865556,5,42,1214,3326209,3044880001,"East New York",2024
"570",38196,"308287/23",1215,"419 EAST 93RD STREET","17C","2024-01-08","Charles","Kemp","Residential","MANHATTAN",10128,"Not an Ejectment","Eviction",40.7808,-73.94487,8,5,152,1082368,1015730001,"Yorkville",2024
"571",38197,"11308/19",24317,"40-10 10TH STREET","06E","2019-10-24","Edward","Guida","Residential","QUEENS",11101,"Not an Ejectment","Eviction",40.756753,-73.944471,1,26,25,4595581,4004700100,"Queensbridge-Ravenswood-Long Island City",2019
"572",38389,"806778/18",100478,"3340 BAILEY AVENUE","07P","2020-02-04","Ileana","Rivera","Residential","BRONX",10463,"Not an Ejectment","Eviction",40.879929,-73.900869,8,14,277,2086835,2032610102,"Van Cortlandt Village",2020
"573",38412,"10877/16",18889,"205 ALBANY AVENUE","14G","2017-05-02","Gary","Rose","Residential","BROOKLYN",11213,"Not an Ejectment","Eviction",40.673543,-73.938989,8,36,343,3324613,3013520080,"Crown Heights North",2017
"574",38502,"16569/16",31527,"430 EAST 105TH ST","09D","2018-06-25","Bruce","Kemp","Residential","MANHATTAN",10029,"Not an Ejectment","Eviction",40.788458,-73.939411,11,8,162,1083947,1016960001,"East Harlem South",2018
"575",38573,"13860/15",31252,"49-11 BROADWAY","02D","2017-07-17","Bruce","Kemp","Residential","QUEENS",11377,"Not an Ejectment","Eviction",40.755464,-73.911514,1,26,163,4431000,4007380050,"Astoria",2017
"576",38576,"014504/16",69490,"2971 EIGHTH AVENUE","11B","2017-10-12","Henry","Daley","Residential","MANHATTAN",10039,"Not an Ejectment","Eviction",40.830297,-73.936456,10,9,24302,1084520,1021060003,"Central Harlem North-Polo Grounds",2017
"577",38618,"19630/18",6817,"195 HOYT STREET","07D","2020-01-27","Frank","Siracusa","Residential","BROOKLYN",11217,"Not an Ejectment","Eviction",40.684238,-73.989353,6,33,71,3323297,3003920001,"DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill",2020
"578",38619,"13533/16",84810,"275 JACKSON STREET","02G","2017-03-30","Robert","Solimine","Residential","BROOKLYN",11211,"Not an Ejectment","Eviction",40.717341,-73.939457,1,34,449,3332782,3028670001,"East Williamsburg",2017
"579",38677,"18404/17",33151,"430 EAST 105TH STREET","01F","2019-01-09","Bruce","Kemp","Residential","MANHATTAN",10029,"Not an Ejectment","Eviction",40.788458,-73.939411,11,8,162,1083947,1016960001,"East Harlem South",2019
"580",38725,"13557/16",200288,"155-15 JEWEL AVENUE","06D","2018-08-22","Richard","Capuano","Residential","QUEENS",11367,"Not an Ejectment","Eviction",40.732145,-73.812655,8,24,122702,4455428,4067920030,"Pomonok-Flushing Heights-Hillcrest",2018
"581",38886,"11618/18",33611,"435 EAST 102ND ST","4C","2019-04-01","Bruce","Kemp","Residential","MANHATTAN",10029,"Not an Ejectment","Eviction",40.786603,-73.940821,11,8,162,1083942,1016960001,"East Harlem South",2019
